State,Region,Year,Carbon_Emissions_MtCO2,Energy_Use_TWh,RE_Generation_TWh,Non_RE_Energy_TWh,RE_Fraction,GDP_BillionINR,Urbanization_Percent,Estimated_CO2_from_NonRE,CO2_per_TWh,RE_vs_NonRE_Ratio,Energy_per_GDP,CO2_Category
Goa,SR,2002,160.86,144.55,5.8059899999999995,138.74401,0.04016596333448633,9340.62,57.8,133241.42256340003,1.1128329297820823,0.041846477938197554,0.015475418119996318,Medium
Goa,SR,2003,94.16,82.52,5.8059899999999995,76.71401,0.07035857973824527,26143.62,24.74,73671.53236340001,1.1410567135239942,0.07568258154434183,0.0031564106271434484,Low
Goa,SR,2004,77.65,65.87,5.8059899999999995,60.06401,0.08814316077121602,12108.32,43.91,57681.87136340001,1.178837103385456,0.09666176697548205,0.005440061048931644,Low
Goa,SR,2005,253.07,206.71,5.8059899999999995,200.90401,0.028087610662280486,37324.69,59.74,192936.15696340002,1.2242755551255382,0.028899179766597158,0.005538157182283362,High
Goa,SR,2006,101.79,87.05,5.8059899999999995,81.24401,0.06669718552556002,28408.96,44.32,78021.87256340001,1.1693279724296382,0.07146272737242569,0.0030641741197143437,Medium
Goa,SR,2007,187.6,215.79,5.8059899999999995,209.98400999999998,0.026905741693312942,37823.02,45.64,201656.0441634,0.8693637332591871,0.027649545079432097,0.005705255688202582,Medium
Goa,SR,2008,123.65,134.05,5.8059899999999995,128.24401,0.04331212234240954,31100.01,56.09,123157.85256340001,0.9224170085788884,0.045272638678105284,0.004310288003122829,Medium
Goa,SR,2009,75.37,72.78,5.8059899999999995,66.97401,0.07977452596867271,42104.16,29.4,64317.82076340001,1.035586699642759,0.0866889008303246,0.0017285702885415596,Low
Goa,SR,2010,112.25,112.22,5.8059899999999995,106.41401,0.051737569060773474,35660.09,18.81,102193.63036340002,1.0002673320263769,0.05455987834798868,0.0031469354115483167,Medium
Goa,SR,2011,74.39,45.94,5.8059899999999995,40.134009999999996,0.12638202002612103,13348.9,33.56,38542.2951634,1.6192860252503265,0.14466148133512363,0.0034414820696836443,Low
Goa,SR,2012,160.03,82.83,5.8059899999999995,77.02401,0.07009525534226729,32116.51,48.6,73969.23776340001,1.9320294579258723,0.07537798437156969,0.0025790473497898747,Medium
Goa,SR,2013,127.01,68.49,5.8059899999999995,62.684009999999994,0.08477135348226018,15465.81,22.85,60197.9621634,1.854431303839977,0.09262166505197973,0.004428478042857115,Medium
Goa,SR,2014,52.16,46.22,5.8059899999999995,40.41401,0.12561639982691475,31617.65,53.57,38811.190363400005,1.128515794028559,0.1436592493729434,0.0014618417244798396,Low
Goa,SR,2015,151.47,140.32,5.8059899999999995,134.51400999999998,0.04137678164196123,46108.52,39.95,129179.1843634,1.0794612314709235,0.043162395036806675,0.0030432553463004236,Medium
Goa,SR,2016,129.55,117.66,5.8059899999999995,111.85401,0.04934548699643039,40193.77,26.59,107417.87996340002,1.1010538840727522,0.05190639203375869,0.0029273193333195667,Medium
Goa,SR,2017,236.79,194.78,5.8059899999999995,188.97401,0.029807937159872674,5504.19,48.65,181479.3007634,1.2156792278468014,0.030723586150359243,0.03538758654770275,High
Goa,SR,2018,91.79,57.28,5.8059899999999995,51.47401,0.10136155726256982,18031.51,58.96,49432.5507634,1.6024790502793296,0.11279240159448245,0.0031766613001351527,Low
Goa,SR,2019,140.3,95.89,5.8059899999999995,90.08401,0.06054844092188966,6824.14,50.05,86511.27816340001,1.4631348420064658,0.06445012327800151,0.014051587452777932,Medium
Goa,SR,2020,297.95,304.6,4.973565,299.626435,0.01632818450426789,35403.75,27.24,287743.25058790005,0.9781680892974391,0.016599164225398786,0.008603608374819053,High
Goa,SR,2021,86.71,79.22,6.730565555555555,72.48943444444444,0.08496043367275379,43969.26,43.93,69614.50347437778,1.0945468316081797,0.09284763716947726,0.0018017132878743011,Low
Goa,SR,2022,42.5,42.16,6.597312035597013,35.56268796440298,0.1564827332921493,18144.48,63.51,34152.271759734766,1.0080645161290323,0.1855069711049233,0.0023235716868160454,Low
Goa,SR,2023,138.3,101.43,7.300348760637833,94.12965123936218,0.07197425574916526,47033.2,61.83,90396.46927120909,1.3635019225081337,0.0775554897848734,0.0021565617478717164,Medium
Goa,SR,2024,192.51,206.44,6.312937976333334,200.12706202366667,0.03058001344862107,47056.83,46.65,192190.02274380808,0.9325227669056384,0.03154449162450182,0.004387035845806018,Medium
Gujarat,WR,1980,155.26,134.28,3.4277711111111113,130.8522288888889,0.02552704133982061,12754.47,36.63,125662.62949115559,1.156240691093238,0.026195540914177414,0.010528073687107344,Medium
Gujarat,WR,1981,226.47,190.38,3.4277711111111113,186.9522288888889,0.018004890803188945,9809.76,31.81,179537.70349115558,1.1895682319571383,0.01833491259542954,0.01940720262269413,High
Gujarat,WR,1982,43.08,40.93,3.4277711111111113,37.50222888888889,0.08374715639167142,12020.67,24.15,36014.89049115556,1.0525287075494747,0.09139935980623418,0.003404968275478821,Low
Gujarat,WR,1983,138.02,111.41,3.4277711111111113,107.98222888888888,0.030767176295764396,7108.1,19.65,103699.65369115556,1.2388475002243966,0.03174355079378273,0.01567366806882289,Medium
Gujarat,WR,1984,154.47,87.1,3.4277711111111113,83.67222888888888,0.03935443296338819,29606.62,28.31,80353.78829115555,1.7734787600459243,0.04096616273363739,0.002941909613458071,Medium
Gujarat,WR,1985,102.31,70.88,3.4277711111111113,67.45222888888888,0.04836020190619514,7069.06,47.19,64777.07349115555,1.4434255079006773,0.05081700561373341,0.010026792812622894,Medium
Gujarat,WR,1986,88.84,94.11,3.4277711111111113,90.68222888888889,0.036423027426533965,32310.53,28.36,87085.77169115556,0.9440017001381362,0.03779939414498621,0.0029126727416727612,Low
Gujarat,WR,1987,183.46,171.28,3.4277711111111113,167.8522288888889,0.02001267580050859,21506.64,27.35,161195.2094911556,1.0711116300794021,0.02042124023351459,0.007964052032302582,Medium
Gujarat,WR,1988,243.95,125.05,3.4277711111111113,121.62222888888888,0.02741120440712604,25841.29,27.12,116798.69129115557,1.9508196721311475,0.02818352334850947,0.004839154701642217,High
Gujarat,WR,1989,218.22,130.83,3.4277711111111113,127.4022288888889,0.02620019193694956,16236.6,58.85,122349.45649115558,1.667966062829626,0.026904899828720543,0.008057721444144711,High
Gujarat,WR,1990,169.98,166.7,3.4277711111111113,163.2722288888889,0.020562514163833902,7428.08,57.77,156796.85229115558,1.0196760647870426,0.020994079277036816,0.022441869231349148,Medium
Gujarat,WR,1991,126.2,113.45,3.4277711111111113,110.02222888888889,0.030213936633857304,16478.85,49.43,105658.74729115557,1.1123843102688409,0.03115497650566841,0.006884582358599053,Medium
Gujarat,WR,1992,194.41,164.08,3.4277711111111113,160.6522288888889,0.02089085270057966,27867.92,21.08,154280.7614911556,1.184848854217455,0.021336459496135173,0.005887773468561702,Medium
Gujarat,WR,1993,47.46,32.15,3.4277711111111113,28.722228888888885,0.10661807499567999,33111.1,59.38,27583.105291155556,1.4762052877138414,0.11933794506080368,0.000970973480192443,Low
Gujarat,WR,1994,138.02,80.86,3.4277711111111113,77.43222888888889,0.04239143100557892,35538.8,52.38,74361.26669115556,1.7069008162255752,0.044267443838997285,0.0022752597161412313,Medium
Gujarat,WR,1995,65.5,46.07,3.4277711111111113,42.64222888888889,0.07440354050599329,22826.45,58.69,40951.03809115556,1.4217495116127632,0.08038254138875142,0.0020182726617586177,Low
Gujarat,WR,1996,123.67,106.62,3.4277711111111113,103.19222888888889,0.03214941953771442,14978.82,57.31,99099.62509115557,1.159913712249109,0.03321701576759354,0.007118050687570851,Medium
Gujarat,WR,1997,235.03,182.57,3.4277711111111113,179.1422288888889,0.01877510604760427,22474.61,40.13,172037.44809115556,1.2873418414854576,0.01913424879283123,0.008123389015426741,High
Gujarat,WR,1998,223.74,124.72,3.4277711111111113,121.29222888888889,0.02748373244957594,16718.64,19.75,116481.77909115556,1.7939384220654266,0.028260201682413236,0.0074599369326691645,High
Gujarat,WR,1999,159.34,118.03,3.4277711111111113,114.60222888888889,0.029041524282903595,28120.6,37.04,110057.10449115557,1.3499957637888673,0.029909899959576474,0.004197278863182151,Medium
Gujarat,WR,2000,111.97,106.45,3.4277711111111113,103.02222888888889,0.03220076196440687,20939.68,61.1,98936.36729115556,1.051855331141381,0.033271827607033955,0.00508364979789567,Medium
Gujarat,WR,2001,61.85,57.9,3.4277711111111113,54.472228888888885,0.05920157359431971,25227.08,23.75,52311.86029115556,1.0682210708117443,0.06292579274312647,0.002295152669274446,Low
Gujarat,WR,2002,125.27,149.68,3.4277711111111113,146.2522288888889,0.02290066215333452,17138.35,59.49,140451.8654911556,0.8369187600213789,0.02343723374282046,0.008733629550102548,Medium
Gujarat,WR,2003,177.87,161.89,3.4277711111111113,158.4622288888889,0.021173457972148445,19303.79,25.89,152177.61689115557,1.0987089999382298,0.021631334506723908,0.00838643603147361,Medium
Gujarat,WR,2004,111.29,107.6,3.4277711111111113,104.17222888888888,0.0318566088393226,23465.53,56.97,100040.75829115555,1.0342936802973979,0.032904529769036635,0.004585449380431638,Medium
Gujarat,WR,2005,84.18,45.39,3.4277711111111113,41.96222888888889,0.07551820028885463,17609.0,40.07,40298.00689115556,1.8545935228023795,0.08168511341649222,0.00257765915157022,Low
Gujarat,WR,2006,260.97,189.87,3.4277711111111113,186.4422288888889,0.01805325281040244,12225.05,25.78,179047.9300911556,1.3744667404013273,0.018385066229216058,0.015531224821166378,High
Gujarat,WR,2007,163.17,109.58,3.4277711111111113,106.15222888888889,0.031280992070734724,28278.88,25.12,101942.23149115557,1.4890490965504652,0.032290785188446566,0.0038749766610275934,Medium
Gujarat,WR,2008,135.92,121.23,3.4277711111111113,117.80222888888889,0.02827494111285252,37028.47,58.91,113130.19249115557,1.1211746267425553,0.029097429191386245,0.0032739673013764815,Medium
Gujarat,WR,2009,56.34,55.95,3.4277711111111113,52.52222888888889,0.061264899215569456,41413.36,36.99,50439.19729115556,1.006970509383378,0.06526200280570041,0.0013510132961923398,Low
Gujarat,WR,2010,68.52,82.06,3.4277711111111113,78.63222888888889,0.04177152219243372,32812.67,48.18,75513.67469115555,0.8349987813794784,0.04359189059824384,0.002500863233622866,Low
Gujarat,WR,2011,122.45,108.85,3.4277711111111113,105.42222888888888,0.03149077731843006,25295.84,30.93,101241.18329115555,1.1249425815342216,0.0325143817661269,0.004303079083359161,Medium
Gujarat,WR,2012,175.61,165.89,3.4277711111111113,162.4622288888889,0.020662915854548866,22697.38,61.3,156018.9768911556,1.0585930435830975,0.02109875037295619,0.007308773083060687,Medium
Gujarat,WR,2013,194.58,131.69,3.4277711111111113,128.2622288888889,0.026029091890888537,20346.65,24.17,123175.34889115558,1.4775609385678488,0.02672450351363367,0.0064723185389240975,Medium
Gujarat,WR,2014,230.25,185.63,3.4277711111111113,182.2022288888889,0.018465609605727046,38754.73,44.55,174976.08849115556,1.240370629747347,0.01881289992506902,0.004789866940112858,High
Gujarat,WR,2015,157.25,102.36,3.4277711111111113,98.93222888888889,0.03348740827580218,39076.86,25.77,95008.57669115557,1.5362446268073466,0.034647318697753345,0.0026194530471486195,Medium
Gujarat,WR,2016,106.84,68.08,3.4277711111111113,64.65222888888889,0.05034916438177308,14270.19,53.06,62088.12149115556,1.5693301997649824,0.053017786892004676,0.00477078441141989,Medium
Gujarat,WR,2017,150.22,93.36,3.4277711111111113,89.93222888888889,0.036715628867942496,45072.77,57.57,86365.51669115556,1.6090402742073693,0.03811462296484506,0.002071317116742548,Medium
Gujarat,WR,2018,171.04,175.35,3.4277711111111113,171.9222288888889,0.019548167157747997,35048.73,56.02,165103.79329115557,0.9754205873966353,0.019937800920004953,0.005003034346750937,Medium
Gujarat,WR,2019,242.93,129.04,3.4277711111111113,125.61222888888888,0.026563632293173524,26708.91,56.31,120630.44789115555,1.8825945443273406,0.027288297111947853,0.004831346543157321,High
Gujarat,WR,2020,210.64,172.05,3.297515,168.752485,0.019166027317640222,23235.12,26.89,162059.76144490004,1.2242952630049402,0.019540426083645028,0.007404739032981109,High
Gujarat,WR,2021,50.04,59.77,4.284522222222222,55.48547777777778,0.07168349041696874,22642.87,59.37,53284.92372911112,0.8372093023255813,0.07721741213024273,0.0026396830437130986,Low
Gujarat,WR,2022,239.49,137.98,4.695461138693923,133.28453886130606,0.03403001260105757,18810.94,37.96,127998.47405006668,1.73568633135237,0.035228586527904684,0.007335093302089104,High
Gujarat,WR,2023,277.54,192.92,5.569691526083334,187.35030847391664,0.028870472351665635,29900.14,67.45,179919.9952398411,1.4386274103255237,0.029728596888122377,0.006452143702337179,High
Gujarat,WR,2024,129.09,141.65,5.762018901858667,135.88798109814132,0.04067786023197082,47558.91,53.81,130498.66376778905,0.9113307447935051,0.04240239977733912,0.0029784114059804986,Medium
Haryana,NR,1980,123.69,105.68,2.189331111111111,103.49066888888889,0.020716607788712253,27018.88,23.58,99386.22896075556,1.1704201362604087,0.021154660414855506,0.00391133903403842,Medium
Haryana,NR,1981,74.8,47.67,2.189331111111111,45.48066888888889,0.04592681164487332,3645.89,25.12,43676.905560755564,1.569121040486679,0.048136560609937554,0.013074996777192949,Low
Haryana,NR,1982,142.46,115.54,2.189331111111111,113.35066888888889,0.018948685399957685,22000.96,37.63,108855.18136075557,1.2329929028907738,0.019314502667421393,0.005251589021569968,Medium
Haryana,NR,1983,105.15,59.87,2.189331111111111,57.68066888888889,0.03656808269769686,32154.15,56.42,55393.053560755565,1.7563053282111243,0.03795540512755237,0.0018619680507803813,Medium
Haryana,NR,1984,154.64,134.31,2.189331111111111,132.1206688888889,0.016300581573308846,3323.52,52.84,126880.76316075558,1.151366242275333,0.016570568094717946,0.040411972848064706,Medium
Haryana,NR,1985,239.24,145.12,2.189331111111111,142.9306688888889,0.0150863499938748,37059.69,45.21,137262.03856075558,1.648566703417861,0.015317327000589603,0.00391584495175216,High
Haryana,NR,1986,194.14,177.46,2.189331111111111,175.2706688888889,0.012337039958926582,26199.82,26.86,168319.43416075557,1.0939930125098614,0.012491072430530731,0.006773328977069309,Medium
Haryana,NR,1987,174.36,111.03,2.189331111111111,108.84066888888889,0.019718374413321724,15767.43,46.67,104524.04796075556,1.570386382058903,0.020114824896208562,0.0070417309605940856,Medium
Haryana,NR,1988,24.44,25.84,2.189331111111111,23.650668888888887,0.08472643618851049,32519.34,52.5,22712.683360755556,0.9458204334365325,0.09256560800830499,0.0007946040725303773,Low
Haryana,NR,1989,210.55,117.2,2.189331111111111,115.01066888888889,0.01868029958285931,22430.26,24.42,110449.34576075556,1.7965017064846418,0.01903573030686297,0.005225084328046131,High
Haryana,NR,1990,177.15,188.8,2.189331111111111,186.6106688888889,0.011596033427495291,21742.24,46.59,179209.6897607556,0.9382944915254237,0.011732016138897874,0.00868355790387743,Medium
Haryana,NR,1991,215.33,204.98,2.189331111111111,202.7906688888889,0.010680705976734858,8975.2,48.6,194747.99096075556,1.0504927309981462,0.010795961802112602,0.022838488278812727,High
Haryana,NR,1992,80.69,59.98,2.189331111111111,57.79066888888889,0.0365010188581379,13583.63,52.86,55498.69096075556,1.3452817605868623,0.03788316124457924,0.004415609082402863,Low
Haryana,NR,1993,261.86,293.85,2.189331111111111,291.6606688888889,0.0074505057379993566,21123.49,49.97,280093.4067607556,0.8911349327888378,0.00750640671930447,0.013911053523825845,High
Haryana,NR,1994,78.18,54.98,2.189331111111111,52.79066888888889,0.03982050038397802,24800.18,53.38,50696.99096075556,1.421971626045835,0.041471147951753835,0.0022169193933269838,Low
Haryana,NR,1995,198.3,195.65,2.189331111111111,193.4606688888889,0.011190038901666808,33655.1,29.42,185788.0187607556,1.0135445949399438,0.01131661441610179,0.0058133834099438125,Medium
Haryana,NR,1996,59.84,41.63,2.189331111111111,39.440668888888894,0.052590226065604394,28294.2,44.22,37876.45196075556,1.4374249339418688,0.05550807490622861,0.0014713262788840116,Low
Haryana,NR,1997,220.73,128.88,2.189331111111111,126.69066888888888,0.016987361197323955,12972.27,50.49,121666.11696075556,1.7126784605834886,0.017280781998626902,0.009935038354890855,High
Haryana,NR,1998,51.1,57.04,2.189331111111111,54.85066888888889,0.0383823827333645,34214.02,25.4,52675.29136075556,0.8958625525946704,0.03991366453308764,0.0016671528221471783,Low
Haryana,NR,1999,115.96,103.62,2.189331111111111,101.43066888888889,0.02112846082909777,12771.56,27.58,97407.92856075556,1.1190889789615903,0.02158429546800976,0.008113339325814544,Medium
Haryana,NR,2000,269.09,276.81,2.189331111111111,274.6206688888889,0.00790914746978473,37090.31,27.49,263729.2131607555,0.9721108341461652,0.007972171751665045,0.007463135250150242,High
Haryana,NR,2001,178.96,200.78,2.189331111111111,198.5906688888889,0.010904129450697833,20055.1,45.17,190714.56296075557,0.8913238370355614,0.01102428477166397,0.01001141854191702,Medium
Haryana,NR,2002,207.83,185.41,2.189331111111111,183.2206688888889,0.011808053023629314,37786.91,19.92,175954.13716075558,1.1209212016611834,0.01194908399420151,0.004906725635941123,High
Haryana,NR,2003,172.65,182.22,2.189331111111111,180.0306688888889,0.012014768472786253,6964.95,62.89,172890.65256075558,0.9474810668422786,0.012160811065203824,0.026162427583830465,Medium
Haryana,NR,2004,190.61,148.06,2.189331111111111,145.8706688888889,0.0147867831359659,26677.66,61.7,140085.43816075558,1.2873834931784411,0.015008610841209573,0.005549962028153894,Medium
Haryana,NR,2005,109.72,77.56,2.189331111111111,75.37066888888889,0.028227580081370694,24353.13,58.58,72381.46816075555,1.414646725116039,0.029047135925019393,0.0031848062240870064,Medium
Haryana,NR,2006,196.34,169.45,2.189331111111111,167.2606688888889,0.012920219009212813,21401.73,29.16,160627.11076075555,1.1586898790203601,0.013089257841648543,0.007917584232676517,Medium
Haryana,NR,2007,212.69,182.51,2.189331111111111,180.3206688888889,0.011995677558002911,21505.08,28.85,173169.15116075557,1.1653608021478277,0.012141253597537073,0.00848683194854425,High
Haryana,NR,2008,62.14,38.03,2.189331111111111,35.84066888888889,0.0575685277704736,25514.14,54.97,34419.22796075556,1.6339731790691558,0.06108340317238452,0.0014905460266346428,Low
Haryana,NR,2009,243.4,144.01,2.189331111111111,141.8206688888889,0.015202632533234575,23076.39,41.31,136196.06116075558,1.690160405527394,0.015437211593006685,0.006240577490673368,High
Haryana,NR,2010,114.05,57.95,2.189331111111111,55.760668888888894,0.037779656792253855,20583.72,51.01,53549.200760755564,1.9680759275237272,0.03926229531389364,0.0028153317281813003,Medium
Haryana,NR,2011,160.97,178.8,2.189331111111111,176.6106688888889,0.012244581158339547,15992.98,57.57,169606.2897607556,0.9002796420581655,0.012396299320904313,0.011179905183399218,Medium
Haryana,NR,2012,255.29,299.92,2.189331111111111,297.7306688888889,0.007299716961560119,14671.45,67.26,285922.6705607556,0.8511936516404374,0.007353369963234084,0.020442423891299088,High
Haryana,NR,2013,101.8,103.85,2.189331111111111,101.66066888888888,0.021081666934146474,8893.05,43.6,97628.80676075556,0.9802599903707271,0.021535463021996427,0.011677658396163297,Medium
Haryana,NR,2014,185.79,176.56,2.189331111111111,174.3706688888889,0.012399926999949655,13072.83,58.7,167455.1281607556,1.0522768463978251,0.012555543713389423,0.01350587439750995,Medium
Haryana,NR,2015,140.88,162.87,2.189331111111111,160.6806688888889,0.013442199982262608,21655.23,38.34,154308.07356075558,0.8649843433413151,0.013625269928115009,0.007521046878744765,Medium
Haryana,NR,2016,90.67,67.54,2.189331111111111,65.35066888888889,0.032415325897410585,40258.8,47.12,62758.86136075556,1.3424637251998814,0.03350076820277411,0.0016776456327560682,Low
Haryana,NR,2017,82.21,95.09,2.189331111111111,92.90066888888889,0.023023778642455684,13884.28,38.11,89216.22836075556,0.8645493742770006,0.023566111753380532,0.0068487526900926805,Low
Haryana,NR,2018,240.78,275.32,2.189331111111111,273.13066888888886,0.007951950861220075,35251.65,63.71,262298.3065607556,0.8745459828563127,0.008015661896759913,0.007810130873306639,High
Haryana,NR,2019,257.79,222.26,2.189331111111111,220.0706688888889,0.009850315446374117,21058.44,48.82,211342.6661607556,1.1598578241698914,0.00994826422757976,0.010554438030547373,High
Haryana,NR,2020,118.73,61.31,2.46466,58.84534,0.04019996737889414,30901.37,30.79,56511.53381560001,1.9365519491110748,0.041882978618551295,0.0019840544286547817,Medium
Haryana,NR,2021,160.16,93.7,3.001380666666667,90.69861933333334,0.03203181074350765,18143.75,60.43,87101.51209057335,1.7092849519743862,0.03309143620147057,0.0051643127798828795,Medium
Haryana,NR,2022,245.94,147.34,4.553025459041285,142.7869745409587,0.0309014894736072,22307.48,51.41,137124.0431306643,1.6692004886656713,0.031886617018544866,0.00660495941271717,High
Haryana,NR,2023,98.08,50.35,5.364979423446622,44.98502057655338,0.1065537124815615,23009.28,58.96,43200.91466048728,1.9479642502482621,0.11925881317546096,0.0021882475244770806,Low
Haryana,NR,2024,205.41,175.17,5.355972645666666,169.81402735433332,0.03057585571540028,16387.11,68.83,163079.20302946048,1.1726323000513788,0.031540039354061286,0.010689499246663993,High
Himachal Pradesh,NR,1980,160.5,125.1,2.189331111111111,122.91066888888888,0.017500648370192735,29658.76,44.29,118036.03176075555,1.2829736211031175,0.017812231587956456,0.004217978094836062,Medium
Himachal Pradesh,NR,1981,98.23,112.15,2.189331111111111,109.96066888888889,0.0195214544013474,3206.29,31.93,105599.62876075557,0.8758805171645118,0.01990994801400593,0.034978121130652566,Low
Himachal Pradesh,NR,1982,80.28,92.38,2.189331111111111,90.19066888888888,0.023699189338721706,12210.47,17.41,86613.70696075555,0.8690192682398789,0.02427420556779191,0.007565638341521661,Low
Himachal Pradesh,NR,1983,206.1,147.37,2.189331111111111,145.1806688888889,0.014856016225222984,5582.11,30.49,139422.80356075556,1.3985207301350342,0.015079941757568993,0.026400411314001337,High
Himachal Pradesh,NR,1984,244.92,236.35,2.189331111111111,234.1606688888889,0.009263089109841808,16517.09,32.98,224873.8567607556,1.0362597842183203,0.009349656250314656,0.01430942133269238,High
Himachal Pradesh,NR,1985,30.41,26.16,2.189331111111111,23.970668888888888,0.08369002718314644,7804.46,45.07,23019.992160755555,1.1624617737003058,0.0913299412426762,0.0033519295377258643,Low
Himachal Pradesh,NR,1986,43.94,30.56,2.189331111111111,28.370668888888886,0.07164041593949971,13104.29,18.36,27245.488160755558,1.4378272251308901,0.07716610255410504,0.0023320607220994037,Low
Himachal Pradesh,NR,1987,125.43,83.02,2.189331111111111,80.83066888888888,0.026371128777536872,26723.44,51.29,77624.92456075556,1.5108407612623467,0.02708506630143395,0.0031066359720155787,Medium
Himachal Pradesh,NR,1988,96.21,59.68,2.189331111111111,57.49066888888889,0.03668450253202264,5649.87,25.93,55210.588960755565,1.612097855227882,0.03808084116226154,0.010563074902608379,Low
Himachal Pradesh,NR,1989,154.6,161.63,2.189331111111111,159.4406688888889,0.01354532643142431,35185.12,61.09,153117.25196075556,0.9565055992080678,0.013731235544434773,0.004593703247281805,Medium
Himachal Pradesh,NR,1990,33.25,33.08,2.189331111111111,30.890668888888886,0.06618292355233105,34193.78,23.05,29665.544960755553,1.0051390568319227,0.07087124748700675,0.0009674274093124539,Low
Himachal Pradesh,NR,1991,180.1,161.63,2.189331111111111,159.4406688888889,0.01354532643142431,30098.77,47.91,153117.25196075556,1.114273340345233,0.013731235544434773,0.005369986879862532,Medium
Himachal Pradesh,NR,1992,158.66,163.68,2.189331111111111,161.4906688888889,0.013375678831323993,12597.69,60.34,155085.94896075557,0.9693304007820136,0.013556929135566964,0.012992858214482178,Medium
Himachal Pradesh,NR,1993,37.96,27.59,2.189331111111111,25.400668888888887,0.07935234183077605,16456.13,54.02,24393.278360755554,1.3758608191373687,0.08618847528040809,0.0016765788797244551,Low
Himachal Pradesh,NR,1994,70.22,83.64,2.189331111111111,81.45066888888888,0.026175646952547958,14452.6,39.99,78220.33536075556,0.8395504543280726,0.026878898136484537,0.005787193999695557,Low
Himachal Pradesh,NR,1995,189.94,116.74,2.189331111111111,114.55066888888888,0.01875390706793825,22910.46,54.1,110007.58936075556,1.6270344354976871,0.01911217123545084,0.00509548913465727,Medium
Himachal Pradesh,NR,1996,128.39,86.53,2.189331111111111,84.34066888888889,0.025301411199712368,8705.64,49.57,80995.71796075556,1.483762856812666,0.02595788226570807,0.009939533451877175,Medium
Himachal Pradesh,NR,1997,204.03,219.07,2.189331111111111,216.8806688888889,0.009993751363085366,32762.7,30.25,208279.18156075556,0.9313461450677866,0.010094588087261224,0.006686567346403074,High
Himachal Pradesh,NR,1998,264.25,205.76,2.189331111111111,203.5706688888889,0.010640217297390705,34018.48,40.6,195497.05616075557,1.2842632192846035,0.010754596270987326,0.006048477180638287,High
Himachal Pradesh,NR,1999,112.69,110.54,2.189331111111111,108.35066888888889,0.019805781718030678,11833.56,55.43,104053.48136075557,1.0194499728605029,0.020205790400480116,0.009341229520110602,Medium
Himachal Pradesh,NR,2000,195.57,196.59,2.189331111111111,194.4006688888889,0.011136533450893285,32394.88,34.27,186690.73836075558,0.9948115367007477,0.011261894630968588,0.006068551573581998,Medium
Himachal Pradesh,NR,2001,63.85,64.62,2.189331111111111,62.430668888888896,0.03388008528491351,16377.81,25.93,59954.66856075556,0.9880841844630145,0.0350676371475431,0.003945582467985647,Low
Himachal Pradesh,NR,2002,151.62,158.96,2.189331111111111,156.7706688888889,0.013772842923446849,21012.67,17.79,150553.1441607556,0.9538248616004026,0.013965094118266916,0.00756495961722142,Medium
Himachal Pradesh,NR,2003,222.57,252.39,2.189331111111111,250.20066888888888,0.008674397207144148,13698.18,30.18,240277.7103607556,0.8818495186021633,0.008750265818903721,0.01842507544797922,High
Himachal Pradesh,NR,2004,191.86,120.32,2.189331111111111,118.13066888888888,0.018195903516548463,22934.88,32.95,113445.60656075555,1.5945811170212767,0.018532973686931745,0.0052461578172634865,Medium
Himachal Pradesh,NR,2005,84.07,59.56,2.189331111111111,57.37066888888889,0.03675841355122752,38186.92,62.5,55095.348160755566,1.411517797179315,0.03816049199041369,0.0015596963567629965,Low
Himachal Pradesh,NR,2006,172.99,192.9,2.189331111111111,190.7106688888889,0.01134956511721675,33873.01,62.99,183147.08376075557,0.8967858994297564,0.011479796301224986,0.005694799487851832,Medium
Himachal Pradesh,NR,2007,141.9,107.12,2.189331111111111,104.93066888888889,0.020438117168699692,13800.23,50.75,100769.11856075555,1.3246825989544435,0.020864350431988005,0.007762189470755198,Medium
Himachal Pradesh,NR,2008,270.43,230.44,2.189331111111111,228.2506688888889,0.009500655750351984,38956.54,50.27,219198.24736075557,1.1735375802812011,0.00959174196521148,0.005915309727198565,High
Himachal Pradesh,NR,2009,251.18,178.8,2.189331111111111,176.6106688888889,0.012244581158339547,23505.9,26.83,169606.2897607556,1.4048098434004475,0.012396299320904313,0.0076066008959452735,High
Himachal Pradesh,NR,2010,100.35,53.88,2.189331111111111,51.690668888888894,0.040633465313866204,20509.2,59.26,49640.616960755564,1.8624721603563472,0.04235365501193379,0.0026271136855655023,Medium
Himachal Pradesh,NR,2011,214.12,108.21,2.189331111111111,106.02066888888888,0.02023224388791342,29533.49,37.5,101815.88916075556,1.9787450328065799,0.020649845772617845,0.003663976048885519,High
Himachal Pradesh,NR,2012,217.89,244.56,2.189331111111111,242.3706688888889,0.008952122632937157,27917.71,48.57,232758.24816075558,0.8909470068694798,0.00903294977151299,0.0087600308191467,High
Himachal Pradesh,NR,2013,236.67,155.23,2.189331111111111,153.0406688888889,0.014103788643375064,10367.37,41.83,146971.07596075558,1.5246408555047348,0.014305457637818928,0.01497293913499759,High
Himachal Pradesh,NR,2014,143.54,158.02,2.189331111111111,155.8306688888889,0.013854772251051202,32279.47,24.02,149650.4245607556,0.9083660296165041,0.014049333660619062,0.0048953715782818,Medium
Himachal Pradesh,NR,2015,84.87,45.84,2.189331111111111,43.650668888888895,0.0477602772929998,31280.86,37.04,41919.48336075556,1.8514397905759161,0.0501545798096252,0.0014654328557462935,Low
